pair	doc_id	translator	system	metric	score
en-zh	express.co.uk.44090	A	UF	bleu	31.891186424879724
en-zh	express.co.uk.44090	A	nuclear_trans	bleu	27.886248779058988
en-zh	express.co.uk.44090	A	bjtu_nmt	bleu	31.08152494452276
en-zh	express.co.uk.44090	A	ZengHuiMT	bleu	29.3690232213276
en-zh	express.co.uk.44090	A	happypoet	bleu	26.728577281421952
en-zh	express.co.uk.44090	A	Online-Y	bleu	27.917879371078076
en-zh	express.co.uk.44090	A	Online-A	bleu	25.96424136516557
en-zh	express.co.uk.44090	A	Lan-Bridge-MT	bleu	34.1715270795046
en-zh	express.co.uk.44090	A	yyds	bleu	31.691775620255644
en-zh	express.co.uk.44090	A	P3AI	bleu	32.5604402099926
en-zh	express.co.uk.44090	A	Online-G	bleu	27.848218972372933
en-zh	express.co.uk.44090	A	MiSS	bleu	30.917285248534153
en-zh	express.co.uk.44090	A	movelikeajaguar	bleu	32.07278681971959
en-zh	express.co.uk.44090	A	Machine_Translation	bleu	29.74428053073079
en-zh	express.co.uk.44090	A	Online-W	bleu	27.1770753933298
en-zh	express.co.uk.44090	A	WeChat-AI	bleu	37.233966507834
en-zh	express.co.uk.44090	A	Online-B	bleu	30.50080865489076
en-zh	express.co.uk.44090	A	ephemeraler	bleu	28.110408516513637
en-zh	express.co.uk.44090	A	HuaweiTSC	bleu	31.309578530311004
en-zh	express.co.uk.44090	A	Facebook-AI	bleu	34.18295559475617
en-zh	express.co.uk.44090	A	NJUSC_TSC	bleu	34.52428640809024
en-zh	en.ndtv.com.75109	B	SMU	bleu	40.038410892020046
en-zh	en.ndtv.com.75109	B	windfall	bleu	37.93620486926091
en-zh	en.ndtv.com.75109	B	HappyNewYear	bleu	40.819602469424446
en-zh	en.ndtv.com.75109	B	capitalmarvel	bleu	35.44500290580161
en-zh	en.ndtv.com.75109	B	NiuTrans	bleu	47.37244995544754
en-zh	en.ndtv.com.75109	B	ICL	bleu	48.75813787730121
en-zh	en.ndtv.com.75109	B	Borderline	bleu	42.25488855768492
en-zh	en.ndtv.com.75109	B	BUPT_rush	bleu	40.317555370561536
en-zh	en.ndtv.com.75109	B	UF	bleu	36.097536916284355
en-zh	en.ndtv.com.75109	B	nuclear_trans	bleu	35.09067590849369
en-zh	en.ndtv.com.75109	B	bjtu_nmt	bleu	39.464967475635035
en-zh	en.ndtv.com.75109	B	ZengHuiMT	bleu	40.835399468414515
en-zh	en.ndtv.com.75109	B	happypoet	bleu	39.05896959796355
en-zh	en.ndtv.com.75109	B	Online-Y	bleu	41.882229737248764
en-zh	en.ndtv.com.75109	B	Online-A	bleu	34.44424947883742
en-zh	en.ndtv.com.75109	B	Lan-Bridge-MT	bleu	43.20347980756961
en-zh	en.ndtv.com.75109	B	yyds	bleu	40.097536015134565
en-zh	en.ndtv.com.75109	B	P3AI	bleu	44.24087344249099
en-zh	en.ndtv.com.75109	B	Online-G	bleu	38.66302490586581
en-zh	en.ndtv.com.75109	B	MiSS	bleu	40.0325189169219
en-zh	en.ndtv.com.75109	B	movelikeajaguar	bleu	37.172166516989144
en-zh	en.ndtv.com.75109	B	Machine_Translation	bleu	39.6027021485776
en-zh	en.ndtv.com.75109	B	Online-W	bleu	44.486257594228306
en-zh	en.ndtv.com.75109	B	WeChat-AI	bleu	42.94360091464267
en-zh	en.ndtv.com.75109	B	Online-B	bleu	41.39734380231427
en-zh	en.ndtv.com.75109	B	ephemeraler	bleu	37.462199734071405
en-zh	en.ndtv.com.75109	B	HuaweiTSC	bleu	46.40688325512196
en-zh	en.ndtv.com.75109	B	Facebook-AI	bleu	49.97032501412636
en-zh	en.ndtv.com.75109	B	NJUSC_TSC	bleu	40.613455524112226
en-zh	en.ndtv.com.75109	A	SMU	bleu	29.499330175540244
en-zh	en.ndtv.com.75109	A	windfall	bleu	33.985611467960354
en-zh	en.ndtv.com.75109	A	HappyNewYear	bleu	30.446310019797473
en-zh	en.ndtv.com.75109	A	capitalmarvel	bleu	26.904413086696856
en-zh	en.ndtv.com.75109	A	NiuTrans	bleu	40.57768600528783
en-zh	en.ndtv.com.75109	A	ICL	bleu	39.089340831290315
en-zh	en.ndtv.com.75109	A	Borderline	bleu	29.7918060501286
en-zh	en.ndtv.com.75109	A	BUPT_rush	bleu	33.05562446677063
en-zh	en.ndtv.com.75109	A	UF	bleu	30.892227082931438
en-zh	en.ndtv.com.75109	A	nuclear_trans	bleu	31.63044229519711
en-zh	en.ndtv.com.75109	A	bjtu_nmt	bleu	34.36588281267945
en-zh	en.ndtv.com.75109	A	ZengHuiMT	bleu	33.273397357838334
en-zh	en.ndtv.com.75109	A	happypoet	bleu	34.43060358862875
en-zh	en.ndtv.com.75109	A	Online-Y	bleu	37.54537192600151
en-zh	en.ndtv.com.75109	A	Online-A	bleu	30.78091405002669
en-zh	en.ndtv.com.75109	A	Lan-Bridge-MT	bleu	42.66377069017673
en-zh	en.ndtv.com.75109	A	yyds	bleu	29.560382789835995
en-zh	en.ndtv.com.75109	A	P3AI	bleu	44.12541939475886
en-zh	en.ndtv.com.75109	A	Online-G	bleu	34.13093634491854
en-zh	en.ndtv.com.75109	A	MiSS	bleu	30.665867144623572
en-zh	en.ndtv.com.75109	A	movelikeajaguar	bleu	30.081028498783844
en-zh	en.ndtv.com.75109	A	Machine_Translation	bleu	29.995274418444872
en-zh	en.ndtv.com.75109	A	Online-W	bleu	41.357979071036695
en-zh	en.ndtv.com.75109	A	WeChat-AI	bleu	42.253812142714764
en-zh	en.ndtv.com.75109	A	Online-B	bleu	34.62342305362543
en-zh	en.ndtv.com.75109	A	ephemeraler	bleu	31.25966183676955
en-zh	en.ndtv.com.75109	A	HuaweiTSC	bleu	41.894272635094275
en-zh	en.ndtv.com.75109	A	Facebook-AI	bleu	42.60967385310912
en-zh	en.ndtv.com.75109	A	NJUSC_TSC	bleu	35.05928564840893
en-zh	brisbanetimes.com.au.275198	B	SMU	bleu	32.263504975370466
en-zh	brisbanetimes.com.au.275198	B	windfall	bleu	25.444930464784473
en-zh	brisbanetimes.com.au.275198	B	HappyNewYear	bleu	30.910769633480015
en-zh	brisbanetimes.com.au.275198	B	capitalmarvel	bleu	26.734780818117514
en-zh	brisbanetimes.com.au.275198	B	NiuTrans	bleu	33.94553589663543
en-zh	brisbanetimes.com.au.275198	B	ICL	bleu	33.132964099181244
en-zh	brisbanetimes.com.au.275198	B	Borderline	bleu	32.305483719574205
en-zh	brisbanetimes.com.au.275198	B	BUPT_rush	bleu	28.34025076897032
en-zh	brisbanetimes.com.au.275198	B	UF	bleu	31.571873641370686
en-zh	brisbanetimes.com.au.275198	B	nuclear_trans	bleu	25.999439497118804
en-zh	brisbanetimes.com.au.275198	B	bjtu_nmt	bleu	30.139528010783934
en-zh	brisbanetimes.com.au.275198	B	ZengHuiMT	bleu	28.761583140665874
en-zh	brisbanetimes.com.au.275198	B	happypoet	bleu	30.67314871907946
en-zh	brisbanetimes.com.au.275198	B	Online-Y	bleu	34.1385023670975
en-zh	brisbanetimes.com.au.275198	B	Online-A	bleu	28.193112976730543
en-zh	brisbanetimes.com.au.275198	B	Lan-Bridge-MT	bleu	30.829272087301504
en-zh	brisbanetimes.com.au.275198	B	yyds	bleu	31.926385974070648
en-zh	brisbanetimes.com.au.275198	B	P3AI	bleu	32.80414408667007
en-zh	brisbanetimes.com.au.275198	B	Online-G	bleu	28.775409340939103
en-zh	brisbanetimes.com.au.275198	B	MiSS	bleu	31.54263909002918
en-zh	brisbanetimes.com.au.275198	B	movelikeajaguar	bleu	31.483355970000005
en-zh	brisbanetimes.com.au.275198	B	Machine_Translation	bleu	30.66824689179434
en-zh	brisbanetimes.com.au.275198	B	Online-W	bleu	25.52998060590599
en-zh	brisbanetimes.com.au.275198	B	WeChat-AI	bleu	31.035252833086318
en-zh	brisbanetimes.com.au.275198	B	Online-B	bleu	33.05587597463485
en-zh	brisbanetimes.com.au.275198	B	ephemeraler	bleu	25.645548131197575
en-zh	brisbanetimes.com.au.275198	B	HuaweiTSC	bleu	31.655390311850113
en-zh	brisbanetimes.com.au.275198	B	Facebook-AI	bleu	31.90505638732469
en-zh	brisbanetimes.com.au.275198	B	NJUSC_TSC	bleu	29.14893237609978
en-zh	brisbanetimes.com.au.275198	A	SMU	bleu	36.49275824995106
en-zh	brisbanetimes.com.au.275198	A	windfall	bleu	31.328939202768034
en-zh	brisbanetimes.com.au.275198	A	HappyNewYear	bleu	36.292238165739796
en-zh	brisbanetimes.com.au.275198	A	capitalmarvel	bleu	30.509624814712282
en-zh	brisbanetimes.com.au.275198	A	NiuTrans	bleu	42.11098854871698
en-zh	brisbanetimes.com.au.275198	A	ICL	bleu	37.31747670393455
en-zh	brisbanetimes.com.au.275198	A	Borderline	bleu	39.604522569478625
en-zh	brisbanetimes.com.au.275198	A	BUPT_rush	bleu	32.45006471262591
en-zh	brisbanetimes.com.au.275198	A	UF	bleu	36.86329763990322
en-zh	brisbanetimes.com.au.275198	A	nuclear_trans	bleu	31.80813206029455
en-zh	brisbanetimes.com.au.275198	A	bjtu_nmt	bleu	36.12158352851414
en-zh	brisbanetimes.com.au.275198	A	ZengHuiMT	bleu	35.75915974659153
en-zh	brisbanetimes.com.au.275198	A	happypoet	bleu	35.910970515879264
en-zh	brisbanetimes.com.au.275198	A	Online-Y	bleu	39.01275922791121
en-zh	brisbanetimes.com.au.275198	A	Online-A	bleu	31.807555276479622
en-zh	brisbanetimes.com.au.275198	A	Lan-Bridge-MT	bleu	41.24240968027428
en-zh	brisbanetimes.com.au.275198	A	yyds	bleu	36.31826556699935
en-zh	brisbanetimes.com.au.275198	A	P3AI	bleu	37.7990993088733
en-zh	brisbanetimes.com.au.275198	A	Online-G	bleu	32.10767474405283
en-zh	brisbanetimes.com.au.275198	A	MiSS	bleu	35.48819673044457
en-zh	brisbanetimes.com.au.275198	A	movelikeajaguar	bleu	37.03505029163094
en-zh	brisbanetimes.com.au.275198	A	Machine_Translation	bleu	35.24812037122018
en-zh	brisbanetimes.com.au.275198	A	Online-W	bleu	33.83826915477632
en-zh	brisbanetimes.com.au.275198	A	WeChat-AI	bleu	43.24361828605931
en-zh	brisbanetimes.com.au.275198	A	Online-B	bleu	41.65062442857631
en-zh	brisbanetimes.com.au.275198	A	ephemeraler	bleu	30.18241734097842
en-zh	brisbanetimes.com.au.275198	A	HuaweiTSC	bleu	38.26547976730137
en-zh	brisbanetimes.com.au.275198	A	Facebook-AI	bleu	39.94256559856301
en-zh	brisbanetimes.com.au.275198	A	NJUSC_TSC	bleu	35.86584904351469
en-zh	abcnews.420102	B	SMU	bleu	34.41370718693803
en-zh	abcnews.420102	B	windfall	bleu	35.72662452583956
en-zh	abcnews.420102	B	HappyNewYear	bleu	36.69571020290997
en-zh	abcnews.420102	B	capitalmarvel	bleu	38.19125012417246
en-zh	abcnews.420102	B	NiuTrans	bleu	38.54354052533781
en-zh	abcnews.420102	B	ICL	bleu	36.94857214850267
en-zh	abcnews.420102	B	Borderline	bleu	40.42853513308591
en-zh	abcnews.420102	B	BUPT_rush	bleu	37.521716831365346
en-zh	abcnews.420102	B	UF	bleu	36.125992988685056
en-zh	abcnews.420102	B	nuclear_trans	bleu	33.937025952502715
en-zh	abcnews.420102	B	bjtu_nmt	bleu	37.05328675223627
en-zh	abcnews.420102	B	ZengHuiMT	bleu	36.448366584595846
en-zh	abcnews.420102	B	happypoet	bleu	36.16155488708503
en-zh	abcnews.420102	B	Online-Y	bleu	36.353893976494625
en-zh	abcnews.420102	B	Online-A	bleu	38.546881149437276
en-zh	abcnews.420102	B	Lan-Bridge-MT	bleu	30.33676369058185
en-zh	abcnews.420102	B	yyds	bleu	37.53342877103481
en-zh	abcnews.420102	B	P3AI	bleu	37.18034897111307
en-zh	abcnews.420102	B	Online-G	bleu	36.29065969668347
en-zh	abcnews.420102	B	MiSS	bleu	38.4625503868717
en-zh	abcnews.420102	B	movelikeajaguar	bleu	37.765541318181896
en-zh	abcnews.420102	B	Machine_Translation	bleu	37.099258150692116
en-zh	abcnews.420102	B	Online-W	bleu	39.124254370564785
en-zh	abcnews.420102	B	WeChat-AI	bleu	36.410774039619405
en-zh	abcnews.420102	B	Online-B	bleu	42.06155296014283
en-zh	abcnews.420102	B	ephemeraler	bleu	36.555321340983674
en-zh	abcnews.420102	B	HuaweiTSC	bleu	37.40031428140175
en-zh	abcnews.420102	B	Facebook-AI	bleu	39.32630903060079
en-zh	abcnews.420102	B	NJUSC_TSC	bleu	36.661181046777024
en-zh	abcnews.420102	A	SMU	bleu	37.742252786187976
en-zh	abcnews.420102	A	windfall	bleu	35.32126259138271
en-zh	abcnews.420102	A	HappyNewYear	bleu	35.94923068734043
en-zh	abcnews.420102	A	capitalmarvel	bleu	38.24428273722479
en-zh	abcnews.420102	A	NiuTrans	bleu	35.79986948930999
en-zh	abcnews.420102	A	ICL	bleu	37.68275029109975
en-zh	abcnews.420102	A	Borderline	bleu	37.90682999325589
en-zh	abcnews.420102	A	BUPT_rush	bleu	37.191857402793815
en-zh	abcnews.420102	A	UF	bleu	36.81513528992947
en-zh	abcnews.420102	A	nuclear_trans	bleu	34.49321666957464
en-zh	abcnews.420102	A	bjtu_nmt	bleu	35.296596623682795
en-zh	abcnews.420102	A	ZengHuiMT	bleu	37.689037503144085
en-zh	abcnews.420102	A	happypoet	bleu	35.7235134976359
en-zh	abcnews.420102	A	Online-Y	bleu	31.786382231149002
en-zh	abcnews.420102	A	Online-A	bleu	35.89961076144905
en-zh	abcnews.420102	A	Lan-Bridge-MT	bleu	35.203666457406705
en-zh	abcnews.420102	A	yyds	bleu	37.404466969912214
en-zh	abcnews.420102	A	P3AI	bleu	36.49600728117919
en-zh	abcnews.420102	A	Online-G	bleu	36.68846798209994
en-zh	abcnews.420102	A	MiSS	bleu	40.92878012838311
en-zh	abcnews.420102	A	movelikeajaguar	bleu	32.58577120883806
en-zh	abcnews.420102	A	Machine_Translation	bleu	36.402734829253866
en-zh	abcnews.420102	A	Online-W	bleu	38.97393412311554
en-zh	abcnews.420102	A	WeChat-AI	bleu	37.059219619172744
en-zh	abcnews.420102	A	Online-B	bleu	39.93320794596098
en-zh	abcnews.420102	A	ephemeraler	bleu	37.359093120254975
en-zh	abcnews.420102	A	HuaweiTSC	bleu	35.84152077733812
en-zh	abcnews.420102	A	Facebook-AI	bleu	39.908837943374195
en-zh	abcnews.420102	A	NJUSC_TSC	bleu	37.794804076454795
en-zh	cnbc.com.58093	B	SMU	bleu	31.72987863244447
en-zh	cnbc.com.58093	B	windfall	bleu	32.55876876167862
en-zh	cnbc.com.58093	B	HappyNewYear	bleu	30.06830656727983
en-zh	cnbc.com.58093	B	capitalmarvel	bleu	31.011161279894658
en-zh	cnbc.com.58093	B	NiuTrans	bleu	30.949422474059094
en-zh	cnbc.com.58093	B	ICL	bleu	34.852902599469495
en-zh	cnbc.com.58093	B	Borderline	bleu	32.45966960246458
en-zh	cnbc.com.58093	B	BUPT_rush	bleu	31.68829537282062
en-zh	cnbc.com.58093	B	UF	bleu	28.818153419272484
en-zh	cnbc.com.58093	B	nuclear_trans	bleu	28.749601367110007
en-zh	cnbc.com.58093	B	bjtu_nmt	bleu	29.524396996460183
en-zh	cnbc.com.58093	B	ZengHuiMT	bleu	27.90232838388438
en-zh	cnbc.com.58093	B	happypoet	bleu	28.60055356377368
en-zh	cnbc.com.58093	B	Online-Y	bleu	27.953366309245716
en-zh	cnbc.com.58093	B	Online-A	bleu	32.138465680052164
en-zh	cnbc.com.58093	B	Lan-Bridge-MT	bleu	32.94904579755634
en-zh	cnbc.com.58093	B	yyds	bleu	30.78058456657449
en-zh	cnbc.com.58093	B	P3AI	bleu	31.79165953309476
en-zh	cnbc.com.58093	B	Online-G	bleu	29.35223184334108
en-zh	cnbc.com.58093	B	MiSS	bleu	30.593956515662164
en-zh	cnbc.com.58093	B	movelikeajaguar	bleu	26.311062486261044
en-zh	cnbc.com.58093	B	Machine_Translation	bleu	31.328314052155683
en-zh	cnbc.com.58093	B	Online-W	bleu	33.47356323131021
en-zh	cnbc.com.58093	B	WeChat-AI	bleu	34.70796925378113
en-zh	cnbc.com.58093	B	Online-B	bleu	34.86412526141516
en-zh	cnbc.com.58093	B	ephemeraler	bleu	32.493968304354524
en-zh	cnbc.com.58093	B	HuaweiTSC	bleu	30.425851941861865
en-zh	cnbc.com.58093	B	Facebook-AI	bleu	37.09814545766066
en-zh	cnbc.com.58093	B	NJUSC_TSC	bleu	33.17626652499537
en-zh	cnbc.com.58093	A	SMU	bleu	39.24554267331375
en-zh	cnbc.com.58093	A	windfall	bleu	40.486441683996496
en-zh	cnbc.com.58093	A	HappyNewYear	bleu	40.24727097550262
en-zh	cnbc.com.58093	A	capitalmarvel	bleu	39.232197938650174
en-zh	cnbc.com.58093	A	NiuTrans	bleu	42.46691755772975
en-zh	cnbc.com.58093	A	ICL	bleu	42.79227415236911
en-zh	cnbc.com.58093	A	Borderline	bleu	40.75211896915747
en-zh	cnbc.com.58093	A	BUPT_rush	bleu	41.85110225316859
en-zh	cnbc.com.58093	A	UF	bleu	35.63449657213174
en-zh	cnbc.com.58093	A	nuclear_trans	bleu	40.53587381219228
en-zh	cnbc.com.58093	A	bjtu_nmt	bleu	40.46360305812263
en-zh	cnbc.com.58093	A	ZengHuiMT	bleu	40.79683161919803
en-zh	cnbc.com.58093	A	happypoet	bleu	38.62707021439392
en-zh	cnbc.com.58093	A	Online-Y	bleu	37.916221365633625
en-zh	cnbc.com.58093	A	Online-A	bleu	38.31606289868348
en-zh	cnbc.com.58093	A	Lan-Bridge-MT	bleu	39.71180499851319
en-zh	cnbc.com.58093	A	yyds	bleu	38.51748325272171
en-zh	cnbc.com.58093	A	P3AI	bleu	40.3834872175442
en-zh	cnbc.com.58093	A	Online-G	bleu	36.64202682056155
en-zh	cnbc.com.58093	A	MiSS	bleu	39.11436605254696
en-zh	cnbc.com.58093	A	movelikeajaguar	bleu	38.465191471519816
en-zh	cnbc.com.58093	A	Machine_Translation	bleu	37.92977226929065
en-zh	cnbc.com.58093	A	Online-W	bleu	44.16391958870521
en-zh	cnbc.com.58093	A	WeChat-AI	bleu	46.75432404431226
en-zh	cnbc.com.58093	A	Online-B	bleu	44.67125587922777
en-zh	cnbc.com.58093	A	ephemeraler	bleu	41.49080703604761
en-zh	cnbc.com.58093	A	HuaweiTSC	bleu	38.94254612547592
en-zh	cnbc.com.58093	A	Facebook-AI	bleu	42.562062547684604
en-zh	cnbc.com.58093	A	NJUSC_TSC	bleu	40.964530828212524
en-zh	abcnews.420140	B	SMU	bleu	36.53613855925449
en-zh	abcnews.420140	B	windfall	bleu	36.16816547736155
en-zh	abcnews.420140	B	HappyNewYear	bleu	35.34874039415649
en-zh	abcnews.420140	B	capitalmarvel	bleu	36.450563016736496
en-zh	abcnews.420140	B	NiuTrans	bleu	37.18584358139726
en-zh	abcnews.420140	B	ICL	bleu	35.91608654930196
en-zh	abcnews.420140	B	Borderline	bleu	37.49719674516919
en-zh	abcnews.420140	B	BUPT_rush	bleu	38.181644214593916
en-zh	abcnews.420140	B	UF	bleu	35.38623886267099
en-zh	abcnews.420140	B	nuclear_trans	bleu	35.18967074197927
en-zh	abcnews.420140	B	bjtu_nmt	bleu	36.419496390517736
en-zh	abcnews.420140	B	ZengHuiMT	bleu	38.19637510035239
en-zh	abcnews.420140	B	happypoet	bleu	35.92161714399572
en-zh	abcnews.420140	B	Online-Y	bleu	36.98269146884382
en-zh	abcnews.420140	B	Online-A	bleu	34.401055517199865
en-zh	abcnews.420140	B	Lan-Bridge-MT	bleu	36.10658968765201
en-zh	abcnews.420140	B	yyds	bleu	35.68973780671992
en-zh	abcnews.420140	B	P3AI	bleu	36.04522851108997
en-zh	abcnews.420140	B	Online-G	bleu	36.41121290268017
en-zh	abcnews.420140	B	MiSS	bleu	35.58037719217566
en-zh	abcnews.420140	B	movelikeajaguar	bleu	35.785140336802435
en-zh	abcnews.420140	B	Machine_Translation	bleu	35.40636227439555
en-zh	abcnews.420140	B	Online-W	bleu	42.0092478418616
en-zh	abcnews.420140	B	WeChat-AI	bleu	40.12117122864098
en-zh	abcnews.420140	B	Online-B	bleu	37.35614313442596
en-zh	abcnews.420140	B	ephemeraler	bleu	40.04402074043237
en-zh	abcnews.420140	B	HuaweiTSC	bleu	39.30623019312249
en-zh	abcnews.420140	B	Facebook-AI	bleu	42.81473538707234
en-zh	abcnews.420140	B	NJUSC_TSC	bleu	40.265781225201195
en-zh	abcnews.420140	A	SMU	bleu	40.10533640009422
en-zh	abcnews.420140	A	windfall	bleu	37.9387490790367
en-zh	abcnews.420140	A	HappyNewYear	bleu	38.83951994520608
en-zh	abcnews.420140	A	capitalmarvel	bleu	37.60575316452704
en-zh	abcnews.420140	A	NiuTrans	bleu	39.48843027465908
en-zh	abcnews.420140	A	ICL	bleu	39.64321548754491
en-zh	abcnews.420140	A	Borderline	bleu	40.71616768835595
en-zh	abcnews.420140	A	BUPT_rush	bleu	43.667865974122044
en-zh	abcnews.420140	A	UF	bleu	36.585254552960166
en-zh	abcnews.420140	A	nuclear_trans	bleu	39.88220500151008
en-zh	abcnews.420140	A	bjtu_nmt	bleu	39.5808064987806
en-zh	abcnews.420140	A	ZengHuiMT	bleu	41.511217332592615
en-zh	abcnews.420140	A	happypoet	bleu	38.44525485551842
en-zh	abcnews.420140	A	Online-Y	bleu	40.940141168279304
en-zh	abcnews.420140	A	Online-A	bleu	38.443027142796815
en-zh	abcnews.420140	A	Lan-Bridge-MT	bleu	39.841445180629805
en-zh	abcnews.420140	A	yyds	bleu	40.16526746193378
en-zh	abcnews.420140	A	P3AI	bleu	36.89322052922371
en-zh	abcnews.420140	A	Online-G	bleu	40.11105636472676
en-zh	abcnews.420140	A	MiSS	bleu	40.62989862032163
en-zh	abcnews.420140	A	movelikeajaguar	bleu	40.85089270931594
en-zh	abcnews.420140	A	Machine_Translation	bleu	39.479021700127156
en-zh	abcnews.420140	A	Online-W	bleu	48.03541448721974
en-zh	abcnews.420140	A	WeChat-AI	bleu	45.41533631453934
en-zh	abcnews.420140	A	Online-B	bleu	42.29916303056925
en-zh	abcnews.420140	A	ephemeraler	bleu	42.896701453747184
en-zh	abcnews.420140	A	HuaweiTSC	bleu	41.463495090512666
en-zh	abcnews.420140	A	Facebook-AI	bleu	48.29559408273029
en-zh	abcnews.420140	A	NJUSC_TSC	bleu	39.6934865419071
en-zh	rt.com.131263	B	SMU	bleu	36.01212207303994
en-zh	rt.com.131263	B	windfall	bleu	34.860584108550285
en-zh	rt.com.131263	B	HappyNewYear	bleu	35.218498676419344
en-zh	rt.com.131263	B	capitalmarvel	bleu	34.65753809994642
en-zh	rt.com.131263	B	NiuTrans	bleu	36.259289915466994
en-zh	rt.com.131263	B	ICL	bleu	37.15668291696781
en-zh	rt.com.131263	B	Borderline	bleu	36.33245063242575
en-zh	rt.com.131263	B	BUPT_rush	bleu	35.53334038654414
en-zh	rt.com.131263	B	UF	bleu	36.514906112506445
en-zh	rt.com.131263	B	nuclear_trans	bleu	35.196211555692585
en-zh	rt.com.131263	B	bjtu_nmt	bleu	36.9173848574499
en-zh	rt.com.131263	B	ZengHuiMT	bleu	36.024275731013645
en-zh	rt.com.131263	B	happypoet	bleu	33.419125248555716
en-zh	rt.com.131263	B	Online-Y	bleu	35.76531678903164
en-zh	rt.com.131263	B	Online-A	bleu	32.033457687485445
en-zh	rt.com.131263	B	Lan-Bridge-MT	bleu	35.595092983525134
en-zh	rt.com.131263	B	yyds	bleu	36.02986750160771
en-zh	rt.com.131263	B	P3AI	bleu	38.316618414748554
en-zh	rt.com.131263	B	Online-G	bleu	33.4332884193371
en-zh	rt.com.131263	B	MiSS	bleu	35.03868752650866
en-zh	rt.com.131263	B	movelikeajaguar	bleu	31.012525111800464
en-zh	rt.com.131263	B	Machine_Translation	bleu	34.90009179302138
en-zh	rt.com.131263	B	Online-W	bleu	35.399803591979236
en-zh	rt.com.131263	B	WeChat-AI	bleu	35.81775160475726
en-zh	rt.com.131263	B	Online-B	bleu	35.451246303144416
en-zh	rt.com.131263	B	ephemeraler	bleu	34.331801844910125
en-zh	rt.com.131263	B	HuaweiTSC	bleu	34.74290582177994
en-zh	rt.com.131263	B	Facebook-AI	bleu	39.295461334075156
en-zh	rt.com.131263	B	NJUSC_TSC	bleu	35.0022447758451
en-zh	rt.com.131263	A	SMU	bleu	46.58528834463343
en-zh	rt.com.131263	A	windfall	bleu	42.990477228477
en-zh	rt.com.131263	A	HappyNewYear	bleu	45.92160226617703
en-zh	rt.com.131263	A	capitalmarvel	bleu	43.09054080511336
en-zh	rt.com.131263	A	NiuTrans	bleu	46.52998843458589
en-zh	rt.com.131263	A	ICL	bleu	47.22257364609314
en-zh	rt.com.131263	A	Borderline	bleu	46.551539062382865
en-zh	rt.com.131263	A	BUPT_rush	bleu	46.14214423737236
en-zh	rt.com.131263	A	UF	bleu	45.09703107383516
en-zh	rt.com.131263	A	nuclear_trans	bleu	48.59196581191602
en-zh	rt.com.131263	A	bjtu_nmt	bleu	48.123162051257964
en-zh	rt.com.131263	A	ZengHuiMT	bleu	46.1427663314526
en-zh	rt.com.131263	A	happypoet	bleu	41.5603116881992
en-zh	rt.com.131263	A	Online-Y	bleu	41.108220924714374
en-zh	rt.com.131263	A	Online-A	bleu	37.8200352632735
en-zh	rt.com.131263	A	Lan-Bridge-MT	bleu	45.438002515220624
en-zh	rt.com.131263	A	yyds	bleu	45.96522952345906
en-zh	rt.com.131263	A	P3AI	bleu	47.56868217307215
en-zh	rt.com.131263	A	Online-G	bleu	39.78775818644488
en-zh	rt.com.131263	A	MiSS	bleu	47.75902585549927
en-zh	rt.com.131263	A	movelikeajaguar	bleu	41.80550668667682
en-zh	rt.com.131263	A	Machine_Translation	bleu	44.75485126176221
en-zh	rt.com.131263	A	Online-W	bleu	44.55907097159459
en-zh	rt.com.131263	A	WeChat-AI	bleu	48.108186418055844
en-zh	rt.com.131263	A	Online-B	bleu	45.45142383991749
en-zh	rt.com.131263	A	ephemeraler	bleu	43.267081248014314
en-zh	rt.com.131263	A	HuaweiTSC	bleu	47.58499775765553
en-zh	rt.com.131263	A	Facebook-AI	bleu	50.138642880659255
en-zh	rt.com.131263	A	NJUSC_TSC	bleu	47.792537840086716
en-zh	allafrica.53568	B	SMU	bleu	41.521986049034346
en-zh	allafrica.53568	B	windfall	bleu	32.87143876677242
en-zh	allafrica.53568	B	HappyNewYear	bleu	38.63856015295105
en-zh	allafrica.53568	B	capitalmarvel	bleu	35.20205737076797
en-zh	allafrica.53568	B	NiuTrans	bleu	35.479526394569824
en-zh	allafrica.53568	B	ICL	bleu	40.964116943332094
en-zh	allafrica.53568	B	Borderline	bleu	39.52494992163397
en-zh	allafrica.53568	B	BUPT_rush	bleu	36.700197289409424
en-zh	allafrica.53568	B	UF	bleu	32.84760431655169
en-zh	allafrica.53568	B	nuclear_trans	bleu	35.47172488069564
en-zh	allafrica.53568	B	bjtu_nmt	bleu	38.67085821117714
en-zh	allafrica.53568	B	ZengHuiMT	bleu	38.50102993536944
en-zh	allafrica.53568	B	happypoet	bleu	39.68670947140644
en-zh	allafrica.53568	B	Online-Y	bleu	36.170893832800076
en-zh	allafrica.53568	B	Online-A	bleu	34.30125744750256
en-zh	allafrica.53568	B	Lan-Bridge-MT	bleu	32.67082327350031
en-zh	allafrica.53568	B	yyds	bleu	39.71539375091855
en-zh	allafrica.53568	B	P3AI	bleu	34.85473152734721
en-zh	allafrica.53568	B	Online-G	bleu	41.71489143705599
en-zh	allafrica.53568	B	MiSS	bleu	38.814871117370046
en-zh	allafrica.53568	B	movelikeajaguar	bleu	35.806672095465466
en-zh	allafrica.53568	B	Machine_Translation	bleu	38.76040405928318
